"blkgrp","blkgrps","population","households","land_acres","ht_ami","ht_80ami","ht_nmi","h_ami","h_80ami","h_nmi","t_ami","t_80ami","t_nmi","co2_per_hh_local","co2_per_acre_local","autos_per_hh_ami","autos_per_hh_80ami","autos_per_hh_nmi","vmt_per_hh_ami","vmt_per_hh_80ami","vmt_per_hh_nmi","pct_transit_commuters_ami","pct_transit_commuters_80ami","pct_transit_commuters_nmi","t_cost_ami","t_cost_80ami","t_cost_nmi","auto_ownership_cost_ami","auto_ownership_cost_80ami","auto_ownership_cost_nmi","vmt_cost_ami","vmt_cost_80ami","vmt_cost_nmi","transit_cost_ami","transit_cost_80ami","transit_cost_nmi","transit_trips_ami","transit_trips_80ami","transit_trips_nmi","compact_ndx","emp_ovrll_ndx","res_density","gross_hh_density","hh_gravity","frac_sfd","emp_gravity","emp_ndx","block_size","intersection_density","avg_block_perimeter_meters","h_cost","median_smoc","median_gross_rent","pct_owner_occupied_hu","pct_renter_occupied_hu"
"""360910619012""",1,989,438,315.45,45,53,51,23,29,27,22,24,25,8.91,12.37,1.81,2,2,22695,20397,22949,1,1,1,13851,12049,13274,10336,8892,9721,3507,3151,3545,7,6,8,7,5,7,5.1,5.7,2.1,1.39,6208,80,6257,84,16,124,1070,1199,1375,949,59,41
"""360010016001""",1,1305,501,55.98,32,37,36,17,21,20,15,15,16,4.76,42.64,1.21,1,1,13041,11365,13157,13,13,14,9132,7663,8681,6922,5720,6442,2016,1756,2033,195,187,206,190,182,201,9.2,9.8,13.81,8.95,33020,19,64029,88,6,229,733,881,1359,820,11,89
"""360010008002""",1,1040,489,32.21,27,31,31,14,17,16,13,14,15,3.36,51.02,1.1,1,1,11579,9839,11710,17,16,18,8324,6927,7907,6279,5172,5823,1789,1520,1809,255,236,275,249,230,269,9.5,9.9,24.29,15.18,30758,3,81379,89,4,417,527,717,NA,717,9,91
"""360010002001""",1,2244,1039,358.13,27,31,31,12,15,13,16,16,17,5.01,14.53,1.27,1,1,15132,13207,15324,8,8,9,9684,8102,9258,7223,5946,6759,2339,2040,2367,122,115,132,119,113,129,9,9.8,18.99,2.9,23355,10,66378,88,7,223,798,606,998,497,22,78
"""360010016003""",1,864,372,55.58,46,54,52,28,36,33,17,18,19,7.14,47.82,1.42,1,1,16374,14458,16559,8,8,9,10760,9082,10315,8104,6727,7627,2531,2234,2558,125,122,130,122,119,127,7.7,9.8,7.45,6.69,32575,55,60624,88,8,345,753,1478,2135,960,44,56
"""360010017004""",1,582,215,66.28,50,58,57,30,38,35,19,20,22,8.36,27.11,1.59,1,2,18379,16147,18666,6,6,7,12019,10120,11611,9083,7534,8627,2840,2494,2884,96,92,100,93,90,98,5.4,9.7,3.83,3.24,27436,81,47582,87,4,406,562,1575,1655,1205,82,18
"""360010018013""",1,1500,667,172.75,49,58,56,30,37,35,19,20,22,6.97,26.9,1.58,1,2,18735,16477,19038,6,6,7,11999,10115,11591,9011,7482,8553,2895,2545,2941,92,88,97,90,85,95,5.7,9.6,4.8,3.86,23454,70,37898,87,6,237,644,1553,1704,1049,77,23
"""360010020001""",1,2265,780,88.97,38,44,43,22,27,25,16,17,18,6.94,60.83,1.3,1,1,15485,13549,15679,10,9,10,9986,8385,9551,7448,6154,6977,2393,2093,2422,145,139,152,142,135,148,8.5,9.9,8.26,8.77,28422,27,56687,88,10,252,830,1126,1438,998,29,71
"""360010128002""",1,776,336,76.31,39,45,44,19,24,22,20,21,22,8.08,35.55,1.61,1,2,19002,16675,19280,6,6,6,12208,10383,11740,9184,7724,8670,2937,2576,2978,88,84,91,86,82,89,7.4,7.7,5.41,4.4,18044,44,17988,87,7,210,911,1007,1131,846,57,43
"""360010130005""",1,1845,694,254.86,47,55,54,26,33,30,21,22,23,6.67,18.17,1.71,2,2,20427,17833,20786,5,4,5,12968,11049,12512,9743,8232,9231,3157,2755,3211,68,62,71,66,60,69,6.1,7.3,4.79,2.72,14562,50,14732,87,11,193,731,1361,1534,892,73,27
"""360010131003""",1,788,323,72.55,37,43,42,20,25,23,17,18,19,6.76,30.09,1.39,1,1,15650,13623,15843,9,9,9,10480,8833,10008,7932,6601,7425,2419,2105,2447,129,128,136,126,125,132,9.1,8.5,11.62,4.45,21027,16,30286,88,2,344,423,1035,1458,845,31,69
"""360010133004""",1,895,399,63.46,41,47,46,21,27,25,19,20,21,6.86,43.11,1.61,1,2,17831,15588,18098,2,2,3,11993,10093,11571,9204,7656,8732,2756,2408,2796,34,29,44,33,29,43,7.7,8.1,8.23,6.29,20646,44,25819,88,3,383,475,1115,1284,789,66,34
"""360010004032""",1,1670,740,93.86,45,53,51,28,36,33,16,17,18,6.37,50.24,1.34,1,1,15794,13653,16053,11,10,12,10259,8595,9857,7651,6331,7201,2441,2109,2480,167,155,177,163,151,173,8.2,9.8,8.11,7.88,28280,30,58030,88,7,280,763,1479,1987,1025,47,53
"""360010139021""",1,1270,521,231.43,50,58,57,29,36,33,21,22,23,8.73,19.65,1.73,2,2,20708,18294,21032,3,2,4,13104,11175,12659,9858,8314,9357,3200,2826,3249,45,35,52,44,34,51,4,8.9,2.9,2.25,12537,82,31270,88,13,147,1073,1486,1589,1018,82,18
"""360010135052""",1,1795,630,587.57,52,61,60,30,37,35,22,24,25,9.44,10.13,1.85,2,2,21912,19496,22253,2,2,2,13959,11903,13522,10543,8864,10054,3386,3012,3438,29,27,30,28,26,30,2.1,8.8,2.05,1.07,15422,97,23852,87,17,122,845,1550,1550,NA,95,5
"""360010136012""",1,1530,571,575.67,59,70,67,37,46,43,22,24,25,9.96,9.88,1.82,2,2,21789,19350,22122,2,2,2,13801,11830,13330,10403,8811,9881,3367,2989,3418,31,30,32,31,29,31,3.1,8.7,1.19,0.99,15314,86,28562,88,24,67,1189,1914,2136,827,83,17
"""360010137052""",1,1808,765,825.2,55,65,62,34,43,39,21,22,23,8.38,7.77,1.69,1,2,20399,18201,20663,3,2,3,12820,10989,12347,9631,8142,9114,3153,2812,3192,37,36,41,36,35,40,5.2,8.9,1.69,0.93,16162,63,35949,89,38,71,1274,1765,1982,1449,59,41
"""360830523046""",1,1452,597,463.15,42,49,47,22,27,25,20,21,22,6.69,8.62,1.63,1,2,19779,17337,20117,5,5,5,12467,10648,12001,9313,7880,8791,3057,2678,3108,97,90,103,95,88,100,7,7.6,3.71,1.29,12362,35,14732,86,14,93,938,1131,1430,732,57,43
"""360010134001""",1,457,220,35.52,40,46,45,21,26,24,19,20,21,7.03,43.52,1.59,1,2,17503,15304,17749,5,4,5,11871,10042,11412,9095,7611,8590,2705,2364,2742,71,67,80,69,65,78,8.2,6.4,8.79,6.19,17474,37,22573,89,2,468,411,1084,1259,863,56,44
"""360010141003""",1,1700,624,1496.2,64,76,74,42,52,48,23,24,25,10.24,4.27,1.86,2,2,22082,19340,22520,3,2,3,14056,12045,13613,10604,9022,10093,3413,2988,3479,40,35,41,39,34,40,2,9.2,1,0.42,14364,74,20587,86,52,47,1263,2168,2168,NA,95,5
"""360930326012""",1,1115,389,473.29,51,60,58,29,36,33,23,24,25,10.09,8.3,1.85,2,2,22454,19887,22808,3,3,3,14052,12130,13545,10541,9023,9979,3470,3072,3523,40,36,42,39,35,41,3.6,7.1,1.47,0.82,8592,73,10665,86,34,67,1526,1487,1700,788,77,23
"""360010007002""",1,657,248,33.82,41,48,46,25,31,29,16,16,17,6.39,46.83,1.27,1,1,14744,12624,14991,13,12,14,9721,8123,9319,7249,5993,6797,2279,1950,2316,193,180,205,189,176,200,8.8,9.8,10.44,7.33,30335,16,69742,89,6,303,662,1299,2037,856,38,63
"""360930330043""",1,378,152,679.9,44,51,49,21,26,24,23,24,25,8.06,1.8,1.85,2,2,22186,19617,22543,2,2,2,14037,12133,13528,10579,9076,10015,3429,3030,3483,30,27,30,29,26,30,3.7,7.4,1.06,0.22,10963,66,12108,86,52,36,1855,1089,NA,1089,74,26
"""360010008001""",1,432,138,21.49,27,31,31,14,18,16,13,14,14,3.17,20.38,1.07,1,1,11100,9499,11191,17,16,18,8087,6734,7655,6120,5028,5656,1716,1467,1729,252,238,270,246,233,264,9.6,9.9,14.22,6.42,30370,3,80325,89,2,596,398,737,NA,737,7,93
"""360910602002""",1,1279,674,194.48,43,50,49,21,27,25,22,23,24,8.24,28.57,1.76,2,2,21953,19460,22224,0,0,0,13468,11669,12904,10073,8662,9467,3393,3006,3433,2,0,3,2,0,3,6.1,5.4,3.97,3.47,8867,66,13601,88,9,168,848,1112,1231,924,61,39
"""360010008003""",1,706,241,31.4,28,32,31,14,17,16,14,15,15,4.66,35.75,1.14,1,1,12775,10877,12954,16,15,17,8698,7244,8281,6483,5338,6025,1974,1680,2001,241,225,255,235,220,249,9.4,9.9,12,7.67,31231,5,82300,89,4,367,634,706,NA,706,17,83
"""360010014002""",1,1090,825,26.95,33,38,37,20,25,23,13,14,15,4.28,131.13,1.07,1,1,11874,10051,12033,20,18,21,8255,6841,7856,6129,5022,5685,1835,1553,1859,291,267,312,284,260,304,9.4,9.9,38.02,30.61,31292,3,79735,89,4,475,579,1020,1727,911,13,87
"""360010015004""",1,1042,422,42.22,37,43,42,22,27,25,15,16,17,6.84,68.41,1.24,1,1,14254,12294,14453,12,11,12,9475,7910,9045,7097,5842,6629,2203,1899,2233,176,169,184,171,165,179,9.1,9.8,9,10,33340,15,62283,88,5,334,578,1138,NA,1138,25,75
"""360010019021""",1,795,301,59.88,49,57,56,29,36,33,20,21,23,8.52,42.85,1.65,1,2,19565,17142,19904,5,4,5,12525,10528,12141,9432,7817,8992,3024,2648,3075,70,63,74,68,61,72,2.9,9.9,5.46,5.03,26367,100,51770,87,7,310,856,1485,1485,NA,98,2
"""360010016002""",1,794,391,52.11,42,49,48,25,32,29,17,17,19,5.95,44.66,1.38,1,1,15819,13665,16079,8,8,9,10417,8708,10023,7851,6485,7408,2445,2111,2484,122,112,131,119,110,128,8.2,9.8,9.15,7.5,32638,31,62253,88,7,258,679,1314,1608,1031,49,51
"""360010005012""",1,645,205,55.43,32,37,36,15,19,18,17,17,18,6.55,24.23,1.35,1,1,15720,13566,15988,14,13,15,10321,8696,9914,7680,6400,7223,2430,2096,2470,212,200,221,207,195,216,8,9.8,6.28,3.7,30641,31,59026,88,9,254,807,795,NA,795,48,52
"""360910604001""",1,1110,412,360.16,42,49,48,20,25,24,22,24,24,9.32,10.66,1.79,2,2,22295,19827,22613,1,0,1,13672,11885,13103,10222,8820,9604,3446,3063,3493,5,2,6,5,2,6,6.2,4.2,2.65,1.14,3300,56,2938,82,11,87,994,1058,1205,838,60,40
"""360010019022""",1,919,392,74.43,59,69,67,39,48,45,20,21,22,8.07,42.5,1.64,1,2,19422,17058,19748,6,5,6,12452,10464,12061,9366,7748,8923,3002,2635,3051,84,80,87,82,78,85,3.7,9.8,5.06,5.27,25539,96,44793,87,5,327,592,2013,2013,NA,95,5
"""360010003004""",1,1461,638,170.07,32,37,36,17,21,20,15,15,16,4.21,15.78,1.21,1,1,13661,11819,13837,13,13,14,9193,7703,8753,6881,5686,6404,2111,1826,2138,200,191,211,195,186,206,9.3,9.8,12.23,3.75,27264,6,54517,88,6,192,747,885,1096,852,13,87
"""360010128004""",1,951,337,47.8,33,38,37,16,20,19,17,18,19,6.18,43.54,1.41,1,1,15390,13313,15595,8,7,8,10521,8885,10031,8031,6722,7501,2378,2057,2409,112,107,121,110,104,118,9.3,7.3,13.51,7.05,16871,5,15572,87,3,549,467,834,952,802,21,79
"""360010142022""",1,956,424,149.52,53,63,61,32,40,37,21,22,24,8.99,25.5,1.73,2,2,20738,18272,21091,4,4,5,13137,11169,12693,9868,8288,9368,3205,2823,3258,64,58,67,62,57,66,4.6,8.6,3.14,2.84,11617,76,13674,85,6,244,667,1678,1678,NA,86,14
"""360010006003""",1,2377,907,69.08,32,37,36,18,22,21,14,14,15,4.76,62.54,1.14,1,1,11888,10262,11990,17,16,18,8583,7183,8146,6487,5354,6019,1837,1585,1852,258,244,275,252,238,268,9.4,9.7,16.57,13.13,31617,12,66652,89,4,352,577,926,NA,926,10,90
"""360010003001""",1,1001,544,646.5,44,51,50,25,31,29,19,20,21,6.9,5.8,1.55,1,2,18198,16003,18478,6,6,7,11727,9945,11312,8823,7390,8356,2812,2472,2855,92,83,101,90,81,99,6.3,9.6,3.17,0.84,21245,56,51576,88,10,144,1180,1287,1458,959,66,34
"""360830524031""",1,839,463,549.27,46,53,52,25,31,29,21,22,23,7.61,6.42,1.66,1,2,20901,18180,21319,3,2,3,12772,10923,12309,9493,8074,8963,3230,2809,3294,49,41,53,48,40,51,6.7,7.1,5.09,0.84,8475,25,12640,86,24,82,1115,1307,1451,1066,63,37
"""360830524033""",1,1428,791,482.65,49,57,56,26,33,30,23,24,25,8.58,14.05,1.86,2,2,22537,19989,22897,0,0,0,14138,12101,13674,10646,9007,10128,3483,3088,3537,9,6,9,9,6,9,2.7,7.9,3.24,1.64,12430,88,22922,88,19,106,955,1368,1428,816,90,10
"""360010017003""",1,1822,644,109.41,41,48,46,25,31,29,16,17,18,7.22,42.52,1.31,1,1,15376,13489,15558,9,9,10,10004,8426,9549,7491,6208,7002,2376,2084,2404,137,134,143,134,131,140,8.8,9.8,7.91,5.89,28494,26,50943,87,7,263,679,1289,2007,1057,24,76
"""360010018021""",1,1082,512,96.11,44,52,51,26,32,30,19,20,21,7.55,40.21,1.53,1,2,18361,16060,18666,7,7,7,11676,9823,11273,8732,7245,8278,2838,2481,2884,106,97,112,103,95,109,6.1,9.7,5.3,5.33,23007,63,49670,88,6,313,839,1337,1408,1129,74,26
"""360010018022""",1,1528,730,244.78,41,48,47,23,28,26,18,19,20,6.89,20.56,1.51,1,1,17934,15875,18170,3,3,4,11455,9666,11023,8637,7169,8163,2772,2452,2807,47,44,53,46,43,52,7.2,9.7,5.56,2.98,21739,56,43066,87,7,154,728,1174,1646,590,55,45
"""360010018023""",1,490,186,59.05,48,56,55,28,35,32,20,21,22,8.55,26.93,1.67,1,2,19242,16927,19548,1,1,2,12518,10512,12123,9525,7881,9076,2974,2615,3020,20,16,27,19,16,26,4.2,9.6,5.59,3.15,19675,94,43005,88,3,444,488,1447,1447,NA,95,5
"""360010018024""",1,888,467,71.03,41,47,46,22,28,26,18,19,20,6.62,43.51,1.48,1,1,17638,15536,17876,7,7,8,11271,9493,10840,8438,6993,7963,2726,2400,2762,107,101,115,105,98,113,7.2,9.6,7.32,6.57,18955,58,46283,88,4,369,541,1164,1279,986,61,39
"""360830524034""",1,3600,1567,2435.93,54,63,61,32,40,37,22,23,24,9.12,5.87,1.79,2,2,21902,19311,22272,1,1,1,13609,11686,13134,10205,8688,9671,3385,2983,3441,20,15,22,19,14,22,4.6,7.6,4.13,0.64,10908,57,19194,88,36,48,1395,1651,1805,1224,73,27
"""360830524041""",1,2799,1135,644.42,48,56,54,27,34,31,21,22,23,9.13,16.07,1.68,2,2,21135,18894,21419,2,2,2,12920,11123,12408,9611,8164,9054,3266,2919,3309,42,40,46,41,39,44,6.5,7.2,19.78,1.76,7194,52,9319,85,17,117,878,1410,1797,999,51,49
"""360830524042""",1,2059,728,769.77,59,69,67,36,45,41,23,25,25,10.54,9.97,1.87,2,2,22789,20232,23166,2,1,2,14207,12226,13719,10655,9074,10109,3522,3126,3579,30,26,31,29,25,30,3.2,7.1,1.57,0.95,7867,78,10418,85,23,85,1255,1862,1934,1482,84,16
"""360830524044""",1,846,357,232.96,52,61,59,30,37,34,22,24,25,9.17,14.05,1.82,2,2,21743,19081,22130,2,1,2,13769,11741,13316,10380,8771,9868,3360,2948,3419,28,23,30,28,22,29,3.9,7.9,3.15,1.53,12239,75,22201,88,9,209,759,1549,1549,NA,92,8
"""360830525011""",1,1248,492,830.99,60,71,68,37,46,42,23,25,26,10.24,6.06,1.92,2,2,23316,20764,23692,1,1,1,14577,12595,14069,10949,9367,10384,3603,3208,3660,25,21,25,24,20,25,2.5,6.7,0.84,0.59,6459,85,8266,85,30,55,1323,1896,2106,691,85,15
"""360830526021""",1,1077,460,447.2,47,55,54,25,31,28,23,24,25,9.52,9.79,1.83,2,2,23056,20493,23411,2,1,2,14043,12156,13514,10450,8966,9866,3563,3166,3617,30,24,32,30,24,31,4.7,5.2,1.6,1.03,3380,64,3551,82,24,84,1354,1277,1527,704,70,30
"""360910613024""",1,593,265,162.39,52,61,59,29,36,34,23,25,25,9.01,14.7,1.88,2,2,22800,20391,23102,1,1,1,14261,12286,13741,10729,9129,10163,3524,3150,3569,8,7,9,8,7,9,3.9,5,2.07,1.63,7061,91,7451,85,10,138,911,1505,1588,1204,78,22
"""360010007003""",1,1172,403,45.8,36,41,41,19,24,22,16,17,18,6.64,58.42,1.32,1,1,15837,13566,16127,10,10,11,10145,8421,9771,7542,6180,7115,2448,2096,2491,156,145,165,152,141,161,8.4,9.8,9.23,8.8,29233,24,76512,89,4,405,561,1006,1184,781,56,44
"""360010003002""",1,1267,338,83.25,36,42,41,20,25,24,16,17,18,6.2,25.19,1.29,1,1,15470,13110,15798,14,13,15,9942,8315,9560,7344,6098,6901,2391,2025,2441,208,192,218,203,188,213,8.5,9.8,11.39,4.06,30321,8,61607,88,12,161,1052,1058,1098,1028,43,57
"""360930322001""",1,1760,691,144.37,41,48,47,21,27,25,20,21,22,8.11,38.81,1.63,1,2,18959,16747,19199,5,4,5,12272,10451,11787,9278,7804,8750,2930,2587,2966,64,60,70,63,59,69,7.4,7,10.75,4.79,12581,52,15828,87,4,297,616,1115,1115,NA,56,44
"""360910601022""",1,1151,433,472.3,49,57,55,25,31,29,23,25,26,10.77,9.87,1.92,2,2,23732,21327,24034,0,0,0,14635,12685,14094,10966,9389,10381,3668,3295,3713,1,1,0,1,1,0,3.6,3.8,1.1,0.92,6402,86,6960,86,24,70,1222,1298,1361,1132,73,27
"""360910625081""",1,1664,594,731.82,58,68,66,33,41,38,25,27,28,11.33,9.19,2.04,2,2,24535,21624,24932,0,0,0,15414,13392,14864,11622,10051,11012,3792,3341,3852,0,0,0,0,0,0,1.3,4.6,1.33,0.81,8497,100,12555,88,20,76,1326,1706,1706,NA,100,0
"""360910619015""",1,1459,624,1347.62,58,68,66,35,44,41,22,24,25,8.5,3.94,1.83,2,2,22802,19810,23283,1,1,1,13999,12080,13507,10466,9015,9901,3524,3060,3597,9,4,9,9,4,9,4,7,1.43,0.46,5657,47,6950,84,39,50,1496,1821,1973,965,85,15
