"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.home","med.wage.home","hi.wage.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.work","med.wage.work","hi.wage.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360010143024",2348,849,7821.81,0.56,0.33,1695,0.23,10.93,1.91,23604,0,14550,10897,3648,4,7.1,84,1.13,3.3,0.11,1799,1315,0.57,0.78,0.22,412385,395114,0.75193,19,288,587,1072,241,264,567,598,2,1,549,40,0,0,6,0,0.208354,14,75,509,0.696158,0,39446.9352,54347.1849
"360910613023",1078,388,755.13,0.51,0.27,1414,0.24,10.57,1.97,23895,0.01,14969,11269,3693,7,4.9,85,0.72,2.2,0.51,1414,950,0.78,0.86,0.14,412385,395114,0.76522,0,65,320,475,110,157,208,44,0,17,1,12,11,0,3,0,0,20,17,7,0.122905,0,26165.2356,44710.014
"360010138017",570,265,2682.71,0.51,0.27,1228,0.24,9.53,2.04,23351,0,15235,11626,3609,0,7.2,87,0.33,1,0.1,1348,1388,1,0.86,0.14,412385,395114,0.8421,0,64,241,438,103,132,203,2063,97,217,991,650,4,4,97,3,0.612759,511,677,875,7.017007,0,55621.0201,74723.4646
"360010138022",674,246,346.37,0.62,0.39,2000,0.23,11.08,1.92,23070,0,14522,10950,3565,6,8.1,86,1.46,1.4,0.71,2000,1018,0.98,0.98,0.02,412385,395114,0.77579,0,82,204,465,114,134,217,1,0,0,1,0,0,0,0,0,0,1,0,0,0.003546,0,65418.8547,89286.3117
"360010139012",1572,588,658.86,0.48,0.26,1365,0.22,9.56,1.8,21267,0.03,13619,10282,3287,49,8.9,88,1.68,2.9,0.89,1470,904,0.84,0.81,0.19,412385,395114,0.78954,12,217,367,773,161,288,324,4699,1156,450,2138,470,312,11,136,26,0.713543,1238,1461,2000,8.101724,0,81208.599,98537.7325
"360010139023",2607,1161,731.07,0.45,0.25,1302,0.2,8.14,1.63,19398,0.03,12323,9277,2998,47,9.1,88,2.48,5.7,1.59,1348,1231,0.63,0.61,0.39,412385,395114,0.80645,13,615,604,1262,296,383,583,3529,364,375,264,528,617,318,106,957,0.928933,1039,1121,1369,2.963056,0,84382.098,101773.8808
"360010142021",1547,718,256.92,0.42,0.23,1196,0.19,7.63,1.56,19158,0.06,11932,8887,2961,82,8.7,86,3.54,7.4,2.79,1500,951,0.42,0.45,0.55,412385,395114,0.80129,77,343,313,755,188,179,388,1291,221,104,66,218,77,15,224,366,0.884183,467,336,488,1.868307,0,58450.3832,77783.9996
"360010142034",936,412,161.38,0.59,0.38,1985,0.21,8.58,1.73,20832,0.04,13148,9870,3220,58,8.5,85,2.99,4.8,2.55,2203,1122,0.76,0.8,0.2,412385,395114,0.77194,0,155,262,377,92,74,211,342,44,9,173,32,26,0,54,4,0.753029,111,121,110,0.840295,0,56381.8593,75515.1616
"360010146093",2304,1207,855.77,0.43,0.25,1282,0.19,7.6,1.51,18737,0.03,11574,8633,2896,44,8.7,87,7.52,7.6,1.41,1586,1110,0.24,0.36,0.64,412385,395114,0.88077,29,661,534,1269,286,343,640,824,0,110,26,587,5,0,95,1,0.506572,445,129,250,0.742342,0,72294.5496,91728.6889
"360010142032",1317,466,266.49,0.65,0.42,2179,0.23,10.77,1.86,23004,0.01,14215,10647,3555,13,8.5,86,2.1,2.1,1.75,2179,1662,1,1,0,412385,395114,0.75236,17,111,360,896,210,194,492,90,0,1,1,14,0,63,11,0,0.556728,25,33,32,0.186335,0,54014.2198,72841.8417
"360010019023",1006,487,155.48,0.51,0.31,1590,0.21,8.05,1.7,20275,0.04,12910,9722,3133,54,9.8,87,3.81,2.4,3.13,1590,811,1,0.95,0.05,412385,395114,0.80608,6,267,197,699,140,210,349,11,0,0,0,11,0,0,0,0,0,10,1,0,0.02407,0,74424.9366,94697.9627
"360010015003",1037,405,32.03,0.34,0.2,1026,0.15,5.11,1.2,13150,0.12,9031,6825,2032,170,9.8,88,14.7,9.4,12.65,1603,973,0.11,0.08,0.92,412385,395114,0.87147,86,227,168,302,81,132,89,23,0,1,0,3,0,0,19,0,0,5,8,10,0.052036,0,91520.818,108842.195
"360010001002",1083,447,88.18,0.33,0.16,851,0.16,5.61,1.34,16036,0.07,10266,7676,2478,109,9.4,88,6.71,8.9,5.07,1301,735,0.12,0.21,0.79,412385,395114,0.66233,98,281,75,300,79,145,76,135,7,0,64,53,11,0,0,0,0.778093,56,20,59,0.343511,0,91895.7771,106365.4238
"360010005013",637,328,16.64,0.35,0.21,1065,0.14,4.75,1.16,12858,0.17,8842,6598,1987,250,9.8,88,17.52,9.4,19.71,936,1104,0.03,0.23,0.77,412385,395114,0.75796,80,147,53,226,66,93,67,36,8,0,0,9,7,12,0,0,0,21,10,5,0.138462,0,94061.51,113133.8696
"360010007001",929,370,274.86,0.33,0.18,932,0.15,5.92,1.22,14902,0.1,9445,6991,2303,147,9.9,88,3.87,9,1.35,1364,932,0.02,0.19,0.81,412385,395114,0.72222,37,205,116,368,121,167,80,992,90,7,689,113,30,35,27,1,0.5204,92,425,475,3.139241,0,92064.8218,111320.0604
"360910606022",1755,766,6284.38,0.55,0.29,1525,0.25,10.22,2.08,24885,0,15726,11880,3846,0,3.5,83,0.45,1.6,0.12,1608,994,0.8,0.87,0.13,412385,395114,0.77756,26,301,545,1063,275,353,435,114,23,2,48,26,0,1,14,0,0.778168,37,51,26,0.13835,0,22121.2295,39481.8623
"360010005021",2156,120,104.19,0.3,0.15,779,0.15,2.89,1.22,13380,0.17,9268,6940,2068,254,9.8,88,6.75,8.9,1.15,1125,779,0.07,0.13,0.87,412385,395114,0.93146,80,54,11,502,154,176,172,1817,16,144,0,120,50,1040,442,5,0.616877,822,586,409,13.262774,0,93740.3973,110774.9375
"360010019012",791,375,56.91,0.46,0.27,1413,0.18,7.47,1.5,17628,0.05,11385,8582,2724,77,9.8,87,6.9,6.6,6.59,1424,1399,0.7,0.57,0.43,412385,395114,0.85479,36,190,137,419,99,142,178,34,14,0,1,1,0,0,18,0,0,2,19,13,0.094972,0,81957.4365,100110.4409
"360010129004",844,368,39.55,0.33,0.15,800,0.18,6.87,1.47,16516,0.06,11037,8393,2553,89,7.1,87,9.61,9.1,9.3,1131,800,0.06,0.31,0.69,412385,395114,0.78335,57,203,60,217,51,93,73,8,0,0,0,0,0,0,8,0,0,3,4,1,0.028571,0,62152.1588,94539.4329
"360010005011",1178,598,27.15,0.28,0.14,745,0.14,4.22,1.15,11812,0.16,8617,6555,1826,230,9.8,88,45.49,9.5,22.02,1175,710,0.06,0.08,0.92,412385,395114,0.80815,233,263,99,431,146,180,105,123,8,18,68,24,0,0,5,0,0.767775,17,71,35,0.217699,0,92573.9718,110006.5886
"360010002004",506,269,47.52,0.27,0.13,677,0.14,4.23,1.17,13093,0.15,8916,6675,2024,212,9.9,89,7.86,9.4,5.66,1138,677,0,0.23,0.77,412385,395114,0.70098,301,69,69,243,76,125,42,329,0,27,85,33,131,3,47,3,0.778979,108,124,97,1.179211,0,97756.8102,111818.0043
"360910625094",1197,596,660.13,0.49,0.27,1426,0.21,8.74,1.72,21904,0,13192,9805,3385,2,6.6,86,2.94,6,0.9,1917,952,0.44,0.49,0.51,412385,395114,0.77964,51,189,377,623,134,180,309,478,23,19,17,76,16,2,147,178,0.746513,119,175,184,0.797997,0,49705.3176,77481.6467
"360910624031",1264,678,229.39,0.45,0.25,1305,0.2,7.46,1.66,20102,0.01,12588,9472,3107,10,6.4,85,7.03,7.4,2.96,1365,1173,0.13,0.69,0.31,412385,395114,0.8592,17,279,331,542,124,164,254,31,9,0,0,2,18,0,2,0,0,21,7,3,0.052453,0,51895.5301,82411.0654
"360910619033",2801,1200,1616.3,0.5,0.28,1445,0.23,10.18,1.84,23137,0,14068,10490,3576,2,7,85,1.54,4,0.74,1524,1141,0.48,0.79,0.21,412385,395114,0.7707,41,392,620,1341,327,391,623,67,10,3,22,13,8,0,11,0,0.924906,26,16,25,0.065686,0,37082.8487,61941.9643
"360010135051",830,342,145.52,0.47,0.27,1385,0.2,8.38,1.63,19604,0.04,12407,9315,3030,60,9.1,87,3.16,6.2,2.35,1613,953,0.71,0.65,0.35,412385,395114,0.77704,8,151,232,435,99,127,209,703,255,49,9,108,166,104,10,2,0.768364,227,235,241,1.879679,0,82936.3641,112196.5025
"360010136013",1601,484,308.6,0.55,0.33,1710,0.23,11.34,1.86,21949,0.02,14017,10592,3392,32,8.8,87,1.57,2,1.57,1710,999,0.98,0.97,0.03,412385,395114,0.79694,0,188,261,459,95,126,238,504,70,94,21,154,64,0,101,0,0.929955,161,186,157,1.153318,0,77824.5548,103495.0005
"360010136023",1691,827,226.9,0.39,0.22,1142,0.17,6.81,1.41,16514,0.06,10706,8062,2552,89,8.7,88,8.97,8.7,3.64,1373,1098,0.24,0.16,0.84,412385,395114,0.84634,131,449,357,739,151,222,366,1231,55,196,375,436,47,50,70,2,0.764351,151,446,634,1.408467,0,81569.8767,103501.9511
"360010136022",1671,562,760.62,0.6,0.39,2004,0.21,9.48,1.74,20843,0.02,13205,9952,3221,31,8.7,88,3.26,4.6,0.74,2308,1326,0.7,0.69,0.31,412385,395114,0.79169,19,229,346,838,180,246,412,1230,6,414,42,630,24,2,112,0,0.594029,184,254,792,2.232305,0,83129.217,108332.4427
"360010137071",2822,1210,1102.74,0.54,0.33,1699,0.22,8.38,1.77,21338,0.02,13409,10087,3298,24,8.7,88,60.04,3.8,1.1,1713,1662,0.77,0.72,0.28,412385,395114,0.80808,71,513,706,1335,317,310,708,1737,84,50,73,123,209,27,204,967,0.705206,476,425,836,1.391827,0,77779.1371,100202.9219
"360010138012",2474,884,615.01,0.49,0.28,1444,0.22,9.45,1.77,21095,0.03,13416,10116,3260,39,8.6,88,1.81,3.5,1.44,1559,980,0.85,0.8,0.2,412385,395114,0.78618,72,354,464,1074,253,354,467,2406,96,281,214,894,194,511,203,13,0.832585,506,784,1116,2.804196,0,69121.1214,85715.7353
"360010138015",774,370,626.39,0.49,0.26,1358,0.23,8.73,1.86,21987,0.05,14089,10623,3398,66,7.4,87,1.75,3.2,0.59,1358,831,0.6,0.93,0.07,412385,395114,0.83255,53,190,275,467,115,162,190,400,224,7,58,62,48,0,0,1,0.688639,115,149,136,0.809717,0,58913.5728,77967.9474
"360010139022",1496,514,154.81,0.51,0.3,1567,0.21,10.11,1.74,20933,0.03,13225,9950,3235,39,9.1,88,2.94,3.1,3.32,1567,1363,0.88,0.92,0.08,412385,395114,0.80039,10,169,247,381,91,127,163,596,54,11,162,287,0,0,81,1,0.713922,220,216,160,1.429257,0,78762.1346,94497.7979
"360010140011",2666,1371,490.36,0.41,0.24,1220,0.18,6.53,1.47,17454,0.07,11203,8402,2697,101,9.1,89,4.03,7.7,2.8,1591,994,0.34,0.38,0.62,412385,395114,0.86013,139,763,574,1257,314,370,573,2351,1010,181,38,137,412,553,14,6,0.713684,1176,747,428,1.759731,0,84613.8802,101363.9905
"360010141001",1325,472,469.26,0.55,0.33,1734,0.22,10.15,1.8,21815,0.01,13671,10287,3372,12,9.3,87,1.54,3.1,1.01,1814,1152,0.88,0.88,0.12,412385,395114,0.73568,0,145,335,812,207,182,423,91,0,13,18,32,0,0,24,4,0.903975,22,44,25,0.196121,0,74287.6673,94591.2631
"360010141002",1406,799,425.44,0.49,0.31,1593,0.19,6.17,1.5,18754,0.04,11542,8579,2898,62,9.1,86,5.28,7.8,1.88,2200,1091,0.23,0.45,0.55,412385,395114,0.87668,84,529,251,700,145,176,379,35,0,11,5,3,1,0,15,0,0,13,14,8,0.04305,0,67251.3837,86585.1383
"360010141004",658,256,1663.98,0.66,0.41,2146,0.24,10.1,2.02,23338,0.02,15154,11518,3607,28,8.7,86,0.81,0.4,0.15,2146,1087,1,1,0,412385,395114,0.76307,0,0,360,355,73,86,196,1138,354,24,20,25,35,0,678,2,0.527419,452,458,228,3.270115,0,65540.6116,86173.8299
"360010142011",1515,445,310.72,0.5,0.3,1552,0.2,9.4,1.66,20319,0.04,12687,9487,3140,58,9.3,86,3.55,5.4,1.43,1843,910,0.69,0.69,0.31,412385,395114,0.79927,43,160,339,764,159,165,440,1300,209,650,31,67,71,5,260,7,0.679292,309,476,515,2.47619,0,56041.7436,74453.5199
"360010142012",1165,479,208.41,0.55,0.33,1736,0.22,9.07,1.78,22416,0.01,13640,10159,3464,16,9,86,2.61,3.6,2.3,1736,1185,0.87,0.86,0.14,412385,395114,0.748,0,99,394,695,147,161,387,27,0,5,0,8,13,1,0,0,0,13,8,6,0.055901,0,56370.8219,75665.0473
"360010142024",1326,504,784.98,0.59,0.38,1948,0.21,9.07,1.71,21969,0.02,13183,9764,3395,23,8.2,84,3.17,5.4,0.64,2351,1394,0.53,0.58,0.42,412385,395114,0.72474,15,137,378,349,75,84,190,200,0,0,152,3,0,0,44,1,0.455291,12,68,120,0.396825,0,49790.5531,67632.3018
"360010142013",2186,757,1094.87,0.54,0.33,1725,0.21,10.08,1.71,21210,0.03,13079,9762,3278,38,9.2,85,1.53,4.8,0.69,1992,1146,0.61,0.68,0.32,412385,395114,0.71987,11,166,656,893,202,211,480,808,524,17,20,43,170,0,34,0,0.597753,338,399,71,1.008739,0,57854.9414,77357.8114
"360010142023",2021,828,731.2,0.68,0.45,2349,0.23,9.45,1.85,22370,0.02,14032,10545,3457,30,8.2,85,1.52,2.7,1.13,2484,1086,0.86,0.9,0.1,412385,395114,0.72296,26,230,669,1076,255,231,590,148,0,5,18,11,0,81,31,2,0.714029,41,45,62,0.168373,0,52353.094,70468.0101
"360010142033",790,315,126.85,0.62,0.4,2081,0.22,9.5,1.8,21408,0.02,13628,10294,3309,25,8.6,85,2.22,2.9,2.48,2081,1104,1,0.95,0.05,412385,395114,0.78193,11,50,204,378,91,91,196,67,2,0,1,1,0,63,0,0,0.207906,47,16,4,0.255725,0,54245.7586,72812.9506
"360010145031",1305,532,1056.46,0.53,0.31,1588,0.22,9.69,1.81,22864,0.01,13868,10320,3534,14,6.1,85,1.06,4.9,0.5,1956,947,0.63,0.64,0.36,412385,395114,0.77272,9,173,450,597,157,166,274,457,12,66,310,37,19,0,12,1,0.556562,74,106,277,0.760399,0,37490.5431,53132.4764
"360010145032",1515,542,312.37,0.55,0.31,1632,0.23,10.48,1.9,23401,0.01,14490,10862,3617,11,6.2,85,1.96,2.5,1.74,1660,950,0.96,0.96,0.04,412385,395114,0.75392,0,152,372,758,187,202,369,120,42,8,8,22,26,1,13,0,0.848738,81,28,11,0.234834,0,39676.8089,55599.6701
"360010146071",926,339,1076.88,0.57,0.33,1693,0.24,10.73,2,23713,0.01,15079,11405,3665,9,7,87,1.01,1.1,0.31,1693,1677,0.96,0.89,0.11,412385,395114,0.77106,32,42,220,323,75,65,183,633,40,41,40,71,77,1,66,297,0.783342,173,181,279,2.236749,0,53819.4566,71632.7017
"360010146081",2473,414,550.49,0.53,0.32,1679,0.21,7.06,1.69,19777,0.05,12787,9657,3057,71,9.3,88,2.41,4.7,0.75,1840,1351,0.85,0.67,0.33,412385,395114,0.92102,0,151,262,449,137,104,208,4656,1190,140,74,773,707,1,371,1400,0.802577,1624,1279,1753,11.847328,0,88777.2612,107251.1356
"360010146073",2225,971,717.19,0.54,0.32,1646,0.22,8.88,1.82,22222,0.01,13857,10402,3434,20,5.8,86,2.05,4.7,1.35,1958,937,0.73,0.69,0.31,412385,395114,0.73944,112,223,653,873,180,196,497,364,29,7,5,296,0,0,26,1,0.395871,252,86,26,0.378378,0,50604.4864,76065.7291
"360010146074",2101,739,812.68,0.63,0.39,2028,0.24,10.93,1.97,23615,0.01,14935,11272,3650,13,6.2,86,1.34,1.4,0.91,2028,1209,0.91,0.98,0.02,412385,395114,0.73751,17,149,609,1371,295,341,735,135,10,1,57,10,10,0,47,0,0.751273,27,76,32,0.178336,0,46724.2317,69334.9105
"360010146091",961,392,292.43,0.47,0.27,1379,0.2,8.55,1.68,20211,0.05,12762,9566,3124,70,8.9,88,1.68,5,1.34,1511,1140,0.57,0.64,0.36,412385,395114,0.84065,19,233,239,469,94,137,238,494,22,7,18,176,210,0,59,2,0.681948,240,185,69,1.073913,0,77944.706,98219.3864
"360010146092",1542,744,452.35,0.48,0.27,1424,0.21,8.11,1.72,20702,0.03,13085,9844,3199,40,9.4,88,2.34,3.5,1.64,1452,1116,0.77,0.92,0.08,412385,395114,0.823,49,479,290,769,157,203,409,1292,88,184,29,152,333,9,247,250,0.873178,396,425,471,1.631313,0,81399.2934,101557.4967
"360010146121",1610,667,759.32,0.56,0.33,1697,0.23,9.73,1.86,23337,0.01,14245,10625,3607,13,4.7,84,1.53,4.4,0.88,1977,927,0.66,0.73,0.27,412385,395114,0.77093,27,236,449,757,167,202,388,131,3,31,26,11,24,0,36,0,0.905477,53,49,29,0.193787,0,29210.7749,44903.282
"360910625031",1523,486,504.28,0.6,0.37,1921,0.23,11.29,1.91,23430,0,14523,10900,3621,2,7,86,1.24,2.7,0.96,1921,1087,0.9,0.9,0.1,412385,395114,0.7393,0,148,392,645,149,157,339,48,9,4,25,1,5,0,4,0,0,13,15,20,0.090226,0,50500.2882,78378.9304
"360957404004",1022,420,13338.24,0.53,0.27,1423,0.26,10.57,2.15,25186,0.01,16197,12291,3893,11,4.1,81,0.29,0.8,0.03,1487,900,0.78,0.89,0.11,412385,395114,0.78877,0,86,416,432,114,182,136,41,0,0,37,4,0,0,0,0,0,5,14,22,0.093822,0,5830.2031,12616.5054
"360910626012",851,296,727.16,0.61,0.36,1864,0.25,11.67,2.06,24996,0,15652,11789,3863,0,5.4,84,1.05,0.7,0.41,1864,1250,1,1,0,412385,395114,0.77116,5,44,276,528,131,136,261,21,17,0,1,3,0,0,0,0,0,9,9,3,0.065625,0,45454.434,74374.5638
"360957401004",1622,682,8699.7,0.49,0.24,1244,0.25,9.79,2.04,24753,0,15498,11671,3826,1,3.1,83,0.5,2.4,0.08,1483,537,0.7,0.75,0.25,412385,395114,0.82281,21,192,385,343,96,118,129,190,8,49,90,3,29,0,9,2,0.710013,65,67,58,0.348624,0,11085.5987,19981.8209
"360957407005",998,437,4802.19,0.46,0.23,1169,0.24,9.42,1.96,24026,0,14915,11194,3713,6,2.9,82,2.95,3.9,0.09,1364,742,0.6,0.69,0.31,412385,395114,0.78921,41,222,351,467,114,181,172,199,33,32,70,9,19,36,0,0,0.911371,50,56,93,0.364469,0,6810.7218,14515.1705
"360930320002",821,298,117.95,0.58,0.36,1853,0.22,9.92,1.83,21593,0.01,13821,10470,3337,14,8.4,87,2.83,2.4,2.53,1853,1710,1,1,0,412385,395114,0.80027,10,57,244,298,64,72,162,51,0,10,0,5,0,1,35,0,0.636665,24,20,7,0.167763,0,59087.8002,90172.3018
"360930333001",959,371,265.34,0.46,0.25,1280,0.22,8.94,1.79,20507,0.05,13435,10193,3169,71,7.3,88,3.15,4.8,1.4,1411,811,0.84,0.78,0.22,412385,395114,0.80241,13,249,274,623,165,236,222,649,340,45,59,63,104,0,38,0,0.796815,333,206,110,1.287698,0,54654.1593,86395.1985
"360930329011",1122,385,342.87,0.48,0.26,1356,0.22,10.01,1.83,21579,0.02,13795,10432,3335,27,7.4,87,2.38,4.6,1.12,1434,1077,0.76,0.78,0.22,412385,395114,0.80019,41,161,232,501,125,164,212,147,6,0,102,10,12,0,0,17,0.634381,31,62,54,0.352518,0,68042.8236,103694.8697
"360930329013",1198,412,328.59,0.54,0.31,1594,0.23,9.92,1.94,22678,0.01,14577,11059,3505,13,6.6,87,2.08,2.1,1.25,1594,1235,0.98,0.96,0.04,412385,395114,0.76903,25,115,327,660,175,222,263,1079,81,545,38,71,63,147,131,3,0.743496,228,358,493,2.36105,0,67069.7781,100671.1248
"360930333002",1104,394,112.62,0.41,0.2,1039,0.21,8.85,1.73,20411,0.03,13078,9878,3155,44,7.4,87,4.91,5.9,3.5,1160,782,0.81,0.68,0.32,412385,395114,0.77233,13,194,261,589,144,238,207,94,24,0,13,20,32,0,5,0,0.916051,58,25,11,0.207965,0,53132.1795,85339.3054
"360930329022",804,307,123.39,0.46,0.23,1220,0.22,9.53,1.83,21023,0.01,13712,10451,3249,12,6.9,88,3.05,4.1,2.49,1295,841,0.9,0.83,0.17,412385,395114,0.78426,27,83,245,386,98,143,145,94,13,2,2,0,50,0,27,0,0.703061,71,18,5,0.271676,0,58624.653,90461.3462
"360930329023",1021,424,224.24,0.45,0.22,1153,0.23,8.81,1.87,21802,0.01,14072,10684,3369,18,6.2,88,2.62,3.2,1.89,1240,625,0.88,0.86,0.14,412385,395114,0.78782,66,197,257,724,180,226,318,64,13,0,1,28,22,0,0,0,0.8061,42,19,3,0.126733,0,57773.3488,88841.8524
"360930329024",1123,349,113.75,0.5,0.28,1428,0.22,10.43,1.84,21162,0.03,13811,10505,3271,35,6.4,88,3.48,3.4,3.07,1428,1231,0.95,0.95,0.05,412385,395114,0.79166,7,202,181,493,114,186,193,1,0,0,0,1,0,0,0,0,0,0,0,1,0.002646,0,57238.1804,89183.941
"360930329025",662,255,147.23,0.47,0.25,1313,0.22,9.11,1.83,20969,0.06,13751,10436,3241,72,7.2,88,2.48,3.7,1.73,1313,1042,0.88,0.89,0.11,412385,395114,0.79083,13,97,161,313,83,100,130,883,587,70,41,34,106,1,43,1,0.556564,366,370,147,3.294776,0,55194.7865,86268.6291
"360930327004",866,289,121.37,0.47,0.27,1378,0.21,9.18,1.69,20242,0.05,12816,9626,3128,60,7.3,86,3.04,6.3,2.38,1819,846,0.7,0.55,0.45,412385,395114,0.8162,45,34,228,327,61,121,145,885,47,17,496,201,0,0,57,67,0.706013,136,359,390,3.062284,0,48088.7833,77163.4064
"360910617021",1540,567,4134.65,0.52,0.27,1410,0.25,10.9,2.05,24332,0.01,15494,11725,3760,9,4.9,84,0.3,1,0.14,1477,1091,0.87,0.83,0.17,412385,395114,0.73614,0,242,410,765,198,205,362,97,26,1,18,19,33,0,0,0,0.869105,43,37,17,0.154459,0,33710.8021,58434.9686
"360910617022",1270,466,772.52,0.55,0.31,1623,0.24,10.53,1.96,23895,0.01,14912,11208,3693,11,6.1,84,0.91,1.6,0.6,1682,1136,0.92,0.89,0.11,412385,395114,0.749,14,87,410,677,164,188,325,297,29,9,38,143,10,0,0,68,0.78125,96,128,73,0.597586,0,37259.2654,64057.1524
"360910619011",1546,831,272.5,0.39,0.21,1070,0.19,7.73,1.53,18892,0.02,11661,8729,2920,12,5.6,84,5.16,8.6,3.05,1679,962,0.17,0.15,0.85,412385,395114,0.84052,11,375,562,938,221,242,475,69,9,0,6,4,24,10,15,1,0.865157,40,16,13,0.074919,0,39121.3277,64545.2053
"360910618001",2922,1095,432.06,0.49,0.28,1473,0.21,9.48,1.72,21040,0.02,13102,9833,3252,18,6.8,84,2.88,6,2.53,1686,1136,0.68,0.61,0.39,412385,395114,0.7328,110,361,547,1299,337,423,539,565,87,44,76,254,54,25,14,11,0.791949,204,223,138,0.584886,0,32371.3165,56083.1993
"360910618003",1344,649,284.41,0.46,0.25,1319,0.2,7.94,1.66,20608,0.04,12712,9499,3185,27,7.3,85,3.36,6.7,2.28,1605,913,0.46,0.59,0.41,412385,395114,0.81493,132,277,382,624,144,211,269,596,17,12,86,20,77,331,51,2,0.670295,188,171,237,0.808684,0,37167.0674,61537.7341
"360910619012",989,438,315.45,0.45,0.23,1199,0.22,8.91,1.81,22695,0.01,13851,10336,3507,7,5.7,84,2.1,5.1,1.39,1375,949,0.8,0.59,0.41,412385,395114,0.78674,0,105,271,530,122,133,275,48,26,2,5,15,0,0,0,0,0,25,13,10,0.13079,0,46157.1026,75044.6089
"360010016001",1305,501,55.98,0.32,0.17,881,0.15,4.76,1.21,13041,0.13,9132,6922,2016,190,9.8,88,13.81,9.2,8.95,1359,820,0.19,0.11,0.89,412385,395114,0.90846,205,181,283,853,220,284,349,132,4,2,5,13,52,0,55,1,0.663158,69,48,15,0.213247,0,91753.5145,109078.6644
"360010008002",1040,489,32.21,0.27,0.14,717,0.13,3.36,1.1,11579,0.17,8324,6279,1789,249,9.9,89,24.29,9.5,15.18,1175,717,0.03,0.09,0.91,412385,395114,0.73791,344,171,72,276,106,117,53,601,10,9,10,85,35,0,306,146,0.682897,174,289,138,1.252083,0,97574.6457,113518.6118
"360010002001",2244,1039,358.13,0.27,0.12,606,0.16,5.01,1.27,15132,0.08,9684,7223,2339,119,9.8,88,18.99,9,2.9,998,497,0.1,0.22,0.78,412385,395114,0.62543,662,368,175,1010,333,456,221,2086,51,28,206,249,110,29,1408,5,0.541171,312,908,866,1.821834,0,95501.9437,109896.7345
"360010016003",864,372,55.58,0.46,0.28,1478,0.17,7.14,1.42,16374,0.08,10760,8104,2531,122,9.8,88,7.45,7.7,6.69,2135,960,0.55,0.44,0.56,412385,395114,0.82876,64,134,155,293,79,97,117,87,0,5,2,6,0,0,74,0,0.413317,16,59,12,0.254386,0,84434.7028,102789.2071
"360010017004",582,215,66.28,0.5,0.3,1575,0.19,8.36,1.59,18379,0.06,12019,9083,2840,93,9.7,87,3.83,5.4,3.24,1655,1205,0.81,0.82,0.18,412385,395114,0.82375,9,157,76,246,63,89,94,44,35,0,1,0,8,0,0,0,0,19,22,3,0.187234,0,82628.1723,100593.8534
"360010018013",1500,667,172.75,0.49,0.3,1553,0.19,6.97,1.58,18735,0.06,11999,9011,2895,90,9.6,87,4.8,5.7,3.86,1704,1049,0.7,0.77,0.23,412385,395114,0.84691,54,403,248,1046,257,313,476,1479,8,187,0,48,71,431,729,5,0.654694,369,675,435,2.165447,0,78214.964,96007.0485
"360010020001",2265,780,88.97,0.38,0.22,1126,0.16,6.94,1.3,15485,0.1,9986,7448,2393,142,9.9,88,8.26,8.5,8.77,1438,998,0.27,0.29,0.71,412385,395114,0.77903,128,282,309,689,192,290,207,242,1,11,0,48,6,24,150,2,0.58636,48,125,69,0.363363,0,83585.2747,103196.6423
"360010128002",776,336,76.31,0.39,0.19,1007,0.2,8.08,1.61,19002,0.06,12208,9184,2937,86,7.7,87,5.41,7.4,4.4,1131,846,0.44,0.57,0.43,412385,395114,0.77435,0,212,171,360,99,154,107,116,59,0,39,18,0,0,0,0,0.909738,53,38,25,0.326761,0,66838.353,99453.7307
"360010130005",1845,694,254.86,0.47,0.26,1361,0.21,6.67,1.71,20427,0.05,12968,9743,3157,66,7.3,87,4.79,6.1,2.72,1534,892,0.5,0.73,0.27,412385,395114,0.86436,88,403,337,700,148,240,312,601,25,3,197,36,7,313,19,1,0.579209,158,141,302,0.808883,0,65503.6514,96671.5456
"360010131003",788,323,72.55,0.37,0.2,1035,0.17,6.76,1.39,15650,0.09,10480,7932,2419,126,8.5,88,11.62,9.1,4.45,1458,845,0.16,0.31,0.69,412385,395114,0.80565,62,212,160,435,106,186,143,264,0,1,128,6,0,0,32,97,0.672147,69,47,148,0.664987,0,72559.6343,101678.1364
